SETTLEMENT_DATE;SETTLEMENT_PERIOD;ND;ORKNEY LOAD (MW)
30/11/2019;45;32233;24.4422839
30/11/2019;46;31077;23.5656891
30/11/2019;47;29543;22.4024569
30/11/2019;48;28541;21.6426403
01/12/2019;1;28308;21.4659564
01/12/2019;2;28283;21.4469989
01/12/2019;3;27962;21.2035846
01/12/2019;4;27160;20.595428
01/12/2019;5;26617;20.1836711
01/12/2019;6;26151;19.8303033
01/12/2019;7;25775;19.5451825
01/12/2019;8;25364;19.2335212
01/12/2019;9;24866;18.8558878
01/12/2019;10;24733;18.7550339
01/12/2019;11;24744;18.7633752
01/12/2019;12;24993;18.9521919
01/12/2019;13;25855;19.6058465
01/12/2019;14;26573;20.1503059
01/12/2019;15;27900;21.15657
01/12/2019;16;28992;21.9846336
01/12/2019;17;30761;23.3260663
01/12/2019;18;32479;24.6288257
01/12/2019;19;34050;25.820115
01/12/2019;20;34712;26.3221096
01/12/2019;21;35154;26.6572782
01/12/2019;22;35053;26.5806899
01/12/2019;23;34945;26.4987935
01/12/2019;24;34918;26.4783194
01/12/2019;25;34971;26.5185093
01/12/2019;26;35185;26.6807855
01/12/2019;27;35306;26.7725398
01/12/2019;28;35541;26.9507403
01/12/2019;29;35951;27.2616433
01/12/2019;30;36676;27.8114108
01/12/2019;31;37719;28.6023177
01/12/2019;32;38969;29.5501927
01/12/2019;33;41117;31.1790211
01/12/2019;34;42703;32.3816849
01/12/2019;35;43130;32.705479
01/12/2019;36;42924;32.5492692
01/12/2019;37;42420;32.167086
01/12/2019;38;41676;31.6029108
01/12/2019;39;40776;30.9204408
01/12/2019;40;39904;30.2592032
01/12/2019;41;38777;29.4045991
01/12/2019;42;37606;28.5166298
01/12/2019;43;36107;27.3799381
01/12/2019;44;34395;26.0817285
01/12/2019;45;32577;24.7031391
01/12/2019;46;30799;23.3548817
01/12/2019;47;28914;21.9254862
01/12/2019;48;27766;21.0549578
02/12/2019;1;27435;20.8039605
02/12/2019;2;27743;21.0375169
02/12/2019;3;27651;20.9677533
02/12/2019;4;27191;20.6189353
02/12/2019;5;26779;20.3065157
02/12/2019;6;26728;20.2678424
02/12/2019;7;26368;19.9948544
02/12/2019;8;26034;19.7415822
02/12/2019;9;26074;19.7719142
02/12/2019;10;26318;19.9569394
02/12/2019;11;27177;20.6083191
02/12/2019;12;28735;21.7897505
02/12/2019;13;32085;24.3300555
02/12/2019;14;35437;26.8718771
02/12/2019;15;39282;29.7875406
02/12/2019;16;41211;31.2503013
02/12/2019;17;41966;31.8228178
02/12/2019;18;41920;31.787936
02/12/2019;19;42133;31.9494539
02/12/2019;20;41727;31.6415841
02/12/2019;21;41487;31.4595921
02/12/2019;22;41411;31.4019613
02/12/2019;23;41311;31.3261313
02/12/2019;24;41179;31.2260357
02/12/2019;25;41237;31.2700171
02/12/2019;26;40932;31.0387356
02/12/2019;27;41023;31.1077409
02/12/2019;28;41184;31.2298272
02/12/2019;29;41755;31.6628165
02/12/2019;30;42211;32.0086013
02/12/2019;31;42376;32.1337208
02/12/2019;32;43455;32.9519265
02/12/2019;33;45005;34.1272915
02/12/2019;34;44963;34.0954429
02/12/2019;35;45146;34.2342118
02/12/2019;36;44818;33.9854894
02/12/2019;37;44703;33.8982849
02/12/2019;38;44968;34.0992344
02/12/2019;39;44220;33.532026
02/12/2019;40;43664;33.1104112
02/12/2019;41;42792;32.4491736
02/12/2019;42;41054;31.1312482
02/12/2019;43;39035;29.6002405
02/12/2019;44;36749;27.8667667
02/12/2019;45;34272;25.9884576
02/12/2019;46;32394;24.5643702
02/12/2019;47;30223;22.9181009
02/12/2019;48;28924;21.9330692
03/12/2019;1;28391;21.5288953
03/12/2019;2;28480;21.596384
03/12/2019;3;28196;21.3810268
03/12/2019;4;27671;20.9829193
03/12/2019;5;27032;20.4983656
03/12/2019;6;27006;20.4786498
03/12/2019;7;26708;20.2526764
03/12/2019;8;26391;20.0122953
03/12/2019;9;26276;19.9250908
03/12/2019;10;26511;20.1032913
03/12/2019;11;27228;20.6469924
03/12/2019;12;28905;21.9186615
03/12/2019;13;32150;24.379345
03/12/2019;14;35273;26.7475159
03/12/2019;15;38707;29.3515181
03/12/2019;16;40310;30.567073
03/12/2019;17;41338;31.3466054
03/12/2019;18;41355;31.3594965
03/12/2019;19;41654;31.5862282
03/12/2019;20;41412;31.4027196
03/12/2019;21;40786;30.9280238
03/12/2019;22;40326;30.5792058
03/12/2019;23;39863;30.2281129
03/12/2019;24;39379;29.8610957
03/12/2019;25;39024;29.5918992
03/12/2019;26;38972;29.5524676
03/12/2019;27;39001;29.5744583
03/12/2019;28;39048;29.6100984
03/12/2019;29;39539;29.9824237
03/12/2019;30;40089;30.3994887
03/12/2019;31;40902;31.0159866
03/12/2019;32;41801;31.6976983
03/12/2019;33;43205;32.7623515
03/12/2019;34;43859;33.2582797
03/12/2019;35;44058;33.4091814
03/12/2019;36;43854;33.2544882
03/12/2019;37;43782;33.1998906
03/12/2019;38;43659;33.1066197
03/12/2019;39;44264;33.5653912
03/12/2019;40;43096;32.6796968
03/12/2019;41;41751;31.6597833
03/12/2019;42;40076;30.3896308
03/12/2019;43;38093;28.8859219
03/12/2019;44;35865;27.1964295
03/12/2019;45;33755;25.5964165
03/12/2019;46;31982;24.2519506
03/12/2019;47;29711;22.5298513
03/12/2019;48;28393;21.5304119
04/12/2019;1;28010;21.239983
04/12/2019;2;28219;21.3984677
04/12/2019;3;27792;21.0746736
04/12/2019;4;27110;20.557513
04/12/2019;5;26538;20.1237654
04/12/2019;6;26293;19.9379819
04/12/2019;7;25971;19.6938093
04/12/2019;8;25588;19.4033804
04/12/2019;9;25592;19.4064136
04/12/2019;10;25557;19.3798731
04/12/2019;11;26464;20.0676512
04/12/2019;12;28025;21.2513575
04/12/2019;13;31530;23.909199
04/12/2019;14;34970;26.517751
04/12/2019;15;38804;29.4250732
04/12/2019;16;40360;30.604988
04/12/2019;17;40976;31.0721008
04/12/2019;18;41265;31.2912495
04/12/2019;19;41602;31.5467966
04/12/2019;20;41036;31.1175988
04/12/2019;21;40293;30.5541819
04/12/2019;22;39609;30.0355047
04/12/2019;23;39292;29.7951236
04/12/2019;24;39053;29.6138899
04/12/2019;25;39074;29.6298142
04/12/2019;26;38997;29.5714251
04/12/2019;27;38909;29.5046947
04/12/2019;28;38990;29.566117
04/12/2019;29;39614;30.0392962
04/12/2019;30;40230;30.506409
04/12/2019;31;40942;31.0463186
04/12/2019;32;42126;31.9441458
04/12/2019;33;43774;33.1938242
04/12/2019;34;44399;33.6677617
04/12/2019;35;44485;33.7329755
04/12/2019;36;44204;33.5198932
04/12/2019;37;44111;33.4493713
04/12/2019;38;43980;33.350034
04/12/2019;39;43821;33.2294643
04/12/2019;40;42905;32.5348615
04/12/2019;41;41619;31.5596877
04/12/2019;42;40350;30.597405
04/12/2019;43;38686;29.3355938
04/12/2019;44;36335;27.5528305
04/12/2019;45;34168;25.9095944
04/12/2019;46;32509;24.6515747
04/12/2019;47;30120;22.839996
04/12/2019;48;28792;21.8329736
05/12/2019;1;28151;21.3469033
05/12/2019;2;28363;21.5076629
05/12/2019;3;28002;21.2339166
05/12/2019;4;27390;20.769837
05/12/2019;5;26793;20.3171319
05/12/2019;6;26585;20.1594055
05/12/2019;7;26087;19.7817721
05/12/2019;8;25618;19.4261294
05/12/2019;9;25421;19.2767443
05/12/2019;10;25611;19.4208213
05/12/2019;11;26683;20.2337189
05/12/2019;12;27990;21.224817
05/12/2019;13;31086;23.5725138
05/12/2019;14;34052;25.8216316
05/12/2019;15;37117;28.1458211
05/12/2019;16;38922;29.5145526
05/12/2019;17;39586;30.0180638
05/12/2019;18;39420;29.892186
05/12/2019;19;39850;30.218255
05/12/2019;20;39903;30.2584449
05/12/2019;21;39467;29.9278261
05/12/2019;22;39571;30.0066893
05/12/2019;23;39620;30.043846
05/12/2019;24;39424;29.8952192
05/12/2019;25;39505;29.9566415
05/12/2019;26;39484;29.9407172
05/12/2019;27;39629;30.0506707
05/12/2019;28;39388;29.8679204
05/12/2019;29;39553;29.9930399
05/12/2019;30;39664;30.0772112
05/12/2019;31;39903;30.2584449
05/12/2019;32;41065;31.1395895
05/12/2019;33;42443;32.1845269
05/12/2019;34;42988;32.5978004
05/12/2019;35;43270;32.811641
05/12/2019;36;42922;32.5477526
05/12/2019;37;42506;32.2322998
05/12/2019;38;41907;31.7780781
05/12/2019;39;40906;31.0190198
05/12/2019;40;39497;29.9505751
05/12/2019;41;38283;29.0299989
05/12/2019;42;36601;27.7545383
05/12/2019;43;34608;26.2432464
05/12/2019;44;32516;24.6568828
05/12/2019;45;30248;22.9370584
05/12/2019;46;28534;21.6373322
05/12/2019;47;26572;20.1495476
05/12/2019;48;25225;19.1281175
06/12/2019;1;24931;18.9051773
06/12/2019;2;25251;19.1478333
06/12/2019;3;25109;19.0401547
06/12/2019;4;24403;18.5047949
06/12/2019;5;23926;18.1430858
06/12/2019;6;23636;17.9231788
06/12/2019;7;23157;17.5599531
06/12/2019;8;22676;17.1952108
06/12/2019;9;22558;17.1057314
06/12/2019;10;22612;17.1466796
06/12/2019;11;23617;17.9087711
06/12/2019;12;25014;18.9681162
06/12/2019;13;28085;21.2968555
06/12/2019;14;30839;23.3852137
06/12/2019;15;34161;25.9042863
06/12/2019;16;36094;27.3700802
06/12/2019;17;37276;28.2663908
06/12/2019;18;37124;28.1511292
06/12/2019;19;37701;28.5886683
06/12/2019;20;38021;28.8313243
06/12/2019;21;37866;28.7137878
06/12/2019;22;37897;28.7372951
06/12/2019;23;37564;28.4847812
06/12/2019;24;37434;28.3862022
06/12/2019;25;37359;28.3293297
06/12/2019;26;37396;28.3573868
06/12/2019;27;37178;28.1920774
06/12/2019;28;36987;28.0472421
06/12/2019;29;37052;28.0965316
06/12/2019;30;36679;27.8136857
06/12/2019;31;36818;27.9190894
06/12/2019;32;37870;28.716821
06/12/2019;33;39492;29.9467836
06/12/2019;34;40552;30.7505816
06/12/2019;35;41124;31.1843292
06/12/2019;36;41085;31.1547555
06/12/2019;37;40203;30.4859349
06/12/2019;38;39289;29.7928487
06/12/2019;39;38274;29.0231742
06/12/2019;40;37245;28.2428835
06/12/2019;41;36064;27.3473312
06/12/2019;42;34651;26.2758533
06/12/2019;43;33058;25.0678814
06/12/2019;44;31524;23.9046492
06/12/2019;45;29740;22.551842
06/12/2019;46;28620;21.702546
06/12/2019;47;27207;20.6310681
06/12/2019;48;25936;19.6672688
07/12/2019;1;25551;19.3753233
07/12/2019;2;25754;19.5292582
07/12/2019;3;25320;19.200156
07/12/2019;4;24740;18.760342
07/12/2019;5;24011;18.2075413
07/12/2019;6;23642;17.9277286
07/12/2019;7;23114;17.5273462
07/12/2019;8;22685;17.2020355
07/12/2019;9;22357;16.9533131
07/12/2019;10;22302;16.9116066
07/12/2019;11;22659;17.1823197
07/12/2019;12;23122;17.5334126
07/12/2019;13;24707;18.7353181
07/12/2019;14;25822;19.5808226
07/12/2019;15;27780;21.065574
07/12/2019;16;29385;22.2826455
07/12/2019;17;31213;23.6688179
07/12/2019;18;32480;24.629584
07/12/2019;19;33786;25.6199238
07/12/2019;20;33984;25.7700672
07/12/2019;21;33927;25.7268441
07/12/2019;22;33659;25.5236197
07/12/2019;23;33334;25.2771722
07/12/2019;24;33105;25.1035215
07/12/2019;25;33338;25.2802054
07/12/2019;26;33262;25.2225746
07/12/2019;27;33202;25.1770766
07/12/2019;28;33200;25.17556
07/12/2019;29;33188;25.1664604
07/12/2019;30;33285;25.2400155
07/12/2019;31;33777;25.6130991
07/12/2019;32;34548;26.1977484
07/12/2019;33;36174;27.4307442
07/12/2019;34;37309;28.2914147
07/12/2019;35;38069;28.8677227
07/12/2019;36;37744;28.6212752
07/12/2019;37;36579;27.7378557
07/12/2019;38;35627;27.0159541
07/12/2019;39;34126;25.8777458
07/12/2019;40;32780;24.857074
07/12/2019;41;31903;24.1920449
07/12/2019;42;30731;23.3033173
07/12/2019;43;29193;22.1370519
07/12/2019;44;27566;20.9032978
07/12/2019;45;26224;19.8856592
07/12/2019;46;25385;19.2494455
07/12/2019;47;23960;18.168868
07/12/2019;48;22973;17.4204259
08/12/2019;1;22621;17.1535043
08/12/2019;2;22834;17.3150222
08/12/2019;3;22132;16.7826956
08/12/2019;4;21408;16.2336864
08/12/2019;5;20738;15.7256254
08/12/2019;6;20291;15.3866653
08/12/2019;7;19694;14.9339602
08/12/2019;8;19121;14.4994543
08/12/2019;9;18797;14.2537651
08/12/2019;10;18694;14.1756602
08/12/2019;11;18762;14.2272246
08/12/2019;12;19136;14.5108288
08/12/2019;13;20109;15.2486547
08/12/2019;14;20825;15.7915975
08/12/2019;15;22208;16.8403264
08/12/2019;16;23309;17.6752147
08/12/2019;17;24900;18.88167
08/12/2019;18;26181;19.8530523
08/12/2019;19;27460;20.822918
08/12/2019;20;28050;21.270315
08/12/2019;21;28687;21.7533521
08/12/2019;22;28721;21.7791343
08/12/2019;23;28942;21.9467186
08/12/2019;24;29471;22.3478593
08/12/2019;25;30165;22.8741195
08/12/2019;26;30490;23.120567
08/12/2019;27;30842;23.3874886
08/12/2019;28;30856;23.3981048
08/12/2019;29;31408;23.8166864
08/12/2019;30;31983;24.2527089
08/12/2019;31;32737;24.8244671
08/12/2019;32;34091;25.8512053
08/12/2019;33;36250;27.488375
08/12/2019;34;37310;28.292173
08/12/2019;35;37973;28.7949259
08/12/2019;36;37635;28.5386205
08/12/2019;37;37232;28.2330256
08/12/2019;38;36446;27.6370018
08/12/2019;39;35475;26.9006925
08/12/2019;40;34225;25.9528175
08/12/2019;41;34060;25.827698
08/12/2019;42;32929;24.9700607
08/12/2019;43;31306;23.7393398
08/12/2019;44;29924;22.6913692
08/12/2019;45;27983;21.2195089
08/12/2019;46;26865;20.3717295
08/12/2019;47;24962;18.9286846
08/12/2019;48;23947;18.1590101
09/12/2019;1;23703;17.9739849
09/12/2019;2;24085;18.2636555
09/12/2019;3;23869;18.0998627
09/12/2019;4;23381;17.7298123
09/12/2019;5;22912;17.3741696
09/12/2019;6;22592;17.1315136
09/12/2019;7;22194;16.8297102
09/12/2019;8;21808;16.5370064
09/12/2019;9;21472;16.2822176
09/12/2019;10;21585;16.3679055
09/12/2019;11;22465;17.0352095
09/12/2019;12;23745;18.0058335
09/12/2019;13;27152;20.5893616
09/12/2019;14;30152;22.8642616
09/12/2019;15;33790;25.622957
09/12/2019;16;35754;27.1122582
09/12/2019;17;36987;28.0472421
09/12/2019;18;37030;28.079849
09/12/2019;19;37242;28.2406086
09/12/2019;20;36930;28.004019
09/12/2019;21;36276;27.5080908
09/12/2019;22;36058;27.3427814
09/12/2019;23;35683;27.0584189
09/12/2019;24;35379;26.8278957
09/12/2019;25;35613;27.0053379
09/12/2019;26;35481;26.9052423
09/12/2019;27;36191;27.4436353
09/12/2019;28;36561;27.7242063
09/12/2019;29;37082;28.1192806
09/12/2019;30;37809;28.6705647
09/12/2019;31;39308;29.8072564
09/12/2019;32;40951;31.0531433
09/12/2019;33;43074;32.6630142
09/12/2019;34;44090;33.433447
09/12/2019;35;44390;33.660937
09/12/2019;36;44839;34.0014137
09/12/2019;37;44449;33.7056767
09/12/2019;38;44143;33.4736369
09/12/2019;39;43829;33.2355307
09/12/2019;40;43217;32.7714511
09/12/2019;41;42150;31.962345
09/12/2019;42;40430;30.658069
09/12/2019;43;38521;29.2104743
09/12/2019;44;36348;27.5626884
09/12/2019;45;33866;25.6805878
09/12/2019;46;31595;23.9584885
09/12/2019;47;29208;22.1484264
09/12/2019;48;27714;21.0155262
10/12/2019;1;27178;20.6090774
10/12/2019;2;27301;20.7023483
10/12/2019;3;26899;20.3975117
10/12/2019;4;26073;19.7711559
10/12/2019;5;25367;19.2357961
10/12/2019;6;24945;18.9157935
10/12/2019;7;24240;18.381192
10/12/2019;8;23727;17.9921841
10/12/2019;9;23552;17.8594816
10/12/2019;10;23507;17.8253581
10/12/2019;11;24205;18.3546515
10/12/2019;12;25546;19.3715318
10/12/2019;13;28808;21.8451064
10/12/2019;14;31942;24.2216186
10/12/2019;15;35267;26.7429661
10/12/2019;16;37124;28.1511292
10/12/2019;17;38428;29.1399524
10/12/2019;18;38375;29.0997625
10/12/2019;19;39212;29.7344596
10/12/2019;20;39340;29.831522
10/12/2019;21;39065;29.6229895
10/12/2019;22;39338;29.8300054
10/12/2019;23;39971;30.3100093
10/12/2019;24;39771;30.1583493
10/12/2019;25;39752;30.1439416
10/12/2019;26;39630;30.051429
10/12/2019;27;39554;29.9937982
10/12/2019;28;39566;30.0028978
10/12/2019;29;39531;29.9763573
10/12/2019;30;39336;29.8284888
10/12/2019;31;39382;29.8633706
10/12/2019;32;40407;30.6406281
10/12/2019;33;42179;31.9843357
10/12/2019;34;42677;32.3619691
10/12/2019;35;42935;32.5576105
10/12/2019;36;42615;32.3149545
10/12/2019;37;41935;31.7993105
10/12/2019;38;41415;31.4049945
10/12/2019;39;40733;30.8878339
10/12/2019;40;39699;30.1037517
10/12/2019;41;38352;29.0823216
10/12/2019;42;36827;27.9259141
10/12/2019;43;35006;26.5450498
10/12/2019;44;32847;24.9078801
10/12/2019;45;30666;23.2540278
10/12/2019;46;28881;21.9004623
10/12/2019;47;26823;20.3398809
10/12/2019;48;25695;19.4845185
11/12/2019;1;25266;19.1592078
11/12/2019;2;25786;19.5535238
11/12/2019;3;25616;19.4246128
11/12/2019;4;25128;19.0545624
11/12/2019;5;24723;18.7474509
11/12/2019;6;24554;18.6192982
11/12/2019;7;24273;18.4062159
11/12/2019;8;23810;18.055123
11/12/2019;9;23698;17.9701934
11/12/2019;10;24096;18.2719968
11/12/2019;11;25242;19.1410086
11/12/2019;12;26795;20.3186485
11/12/2019;13;30013;22.7588579
11/12/2019;14;33189;25.1672187
11/12/2019;15;36632;27.7780456
11/12/2019;16;38608;29.2764464
11/12/2019;17;39376;29.8588208
11/12/2019;18;39266;29.7754078
11/12/2019;19;39575;30.0097225
11/12/2019;20;39254;29.7663082
11/12/2019;21;39026;29.5934158
11/12/2019;22;38957;29.5410931
11/12/2019;23;38868;29.4736044
11/12/2019;24;38974;29.5539842
11/12/2019;25;38902;29.4993866
11/12/2019;26;39007;29.5790081
11/12/2019;27;39372;29.8557876
11/12/2019;28;39422;29.8937026
11/12/2019;29;39900;30.25617
11/12/2019;30;39751;30.1431833
11/12/2019;31;40197;30.4813851
11/12/2019;32;41463;31.4413929
11/12/2019;33;43389;32.9018787
11/12/2019;34;44186;33.5062438
11/12/2019;35;44602;33.8216966
11/12/2019;36;44189;33.5085187
11/12/2019;37;44148;33.4774284
11/12/2019;38;43814;33.2241562
11/12/2019;39;43488;32.9769504
11/12/2019;40;42378;32.1352374
11/12/2019;41;41184;31.2298272
11/12/2019;42;39654;30.0696282
11/12/2019;43;37882;28.7259206
11/12/2019;44;35941;27.2540603
11/12/2019;45;33573;25.4584059
11/12/2019;46;31661;24.0085363
11/12/2019;47;29674;22.5017942
11/12/2019;48;28028;21.2536324
12/12/2019;1;27560;20.898748
12/12/2019;2;28126;21.3279458
12/12/2019;3;27736;21.0322088
12/12/2019;4;27193;20.6204519
12/12/2019;5;26481;20.0805423
12/12/2019;6;26613;20.1806379
12/12/2019;7;26078;19.7749474
12/12/2019;8;25633;19.4375039
12/12/2019;9;25647;19.4481201
12/12/2019;10;25606;19.4170298
12/12/2019;11;26491;20.0881253
12/12/2019;12;27868;21.1323044
12/12/2019;13;30715;23.2911845
12/12/2019;14;34459;26.1302597
12/12/2019;15;38190;28.959477
12/12/2019;16;40108;30.4138964
12/12/2019;17;41134;31.1919122
12/12/2019;18;41379;31.3776957
12/12/2019;19;42107;31.9297381
12/12/2019;20;42171;31.9782693
12/12/2019;21;42401;32.1526783
12/12/2019;22;42406;32.1564698
12/12/2019;23;42539;32.2573237
12/12/2019;24;42697;32.3771351
12/12/2019;25;42760;32.424908
12/12/2019;26;42447;32.1875601
12/12/2019;27;41855;31.7386465
12/12/2019;28;41288;31.3086904
12/12/2019;29;41412;31.4027196
12/12/2019;30;41239;31.2715337
12/12/2019;31;41844;31.7303052
12/12/2019;32;43009;32.6137247
12/12/2019;33;44064;33.4137312
12/12/2019;34;43883;33.2764789
12/12/2019;35;43974;33.3454842
12/12/2019;36;43758;33.1816914
12/12/2019;37;43609;33.0687047
12/12/2019;38;43520;33.001216
12/12/2019;39;43164;32.7312612
12/12/2019;40;42213;32.0101179
12/12/2019;41;41201;31.2427183
12/12/2019;42;39597;30.0264051
12/12/2019;43;37791;28.6569153
12/12/2019;44;35804;27.1501732
12/12/2019;45;33612;25.4879796
12/12/2019;46;31770;24.091191
12/12/2019;47;29763;22.5692829
12/12/2019;48;28527;21.6320241
13/12/2019;1;28042;21.2642486
13/12/2019;2;28247;21.4197001
13/12/2019;3;27647;20.9647201
13/12/2019;4;27078;20.5332474
13/12/2019;5;26376;20.0009208
13/12/2019;6;25934;19.6657522
13/12/2019;7;25411;19.2691613
13/12/2019;8;24764;18.7785412
13/12/2019;9;24463;18.5502929
13/12/2019;10;24487;18.5684921
13/12/2019;11;25209;19.1159847
13/12/2019;12;26500;20.09495
13/12/2019;13;29868;22.6489044
13/12/2019;14;32741;24.8275003
13/12/2019;15;36209;27.4572847
13/12/2019;16;38251;29.0057333
13/12/2019;17;38873;29.4773959
13/12/2019;18;39123;29.6669709
13/12/2019;19;39477;29.9354091
13/12/2019;20;39197;29.7230851
13/12/2019;21;38757;29.3894331
13/12/2019;22;38334;29.0686722
13/12/2019;23;38582;29.2567306
13/12/2019;24;38451;29.1573933
13/12/2019;25;38009;28.8222247
13/12/2019;26;37850;28.701655
13/12/2019;27;37968;28.7911344
13/12/2019;28;38010;28.822983
13/12/2019;29;38267;29.0178661
13/12/2019;30;38349;29.0800467
13/12/2019;31;38610;29.277963
13/12/2019;32;39728;30.1257424
13/12/2019;33;41532;31.4937156
13/12/2019;34;42714;32.3900262
13/12/2019;35;43124;32.7009292
13/12/2019;36;42803;32.4575149
13/12/2019;37;42088;31.9153304
13/12/2019;38;41646;31.5801618
13/12/2019;39;40615;30.7983545
13/12/2019;40;39671;30.0825193
13/12/2019;41;38572;29.2491476
13/12/2019;42;37303;28.2868649
13/12/2019;43;35331;26.7914973
13/12/2019;44;33479;25.3871257
13/12/2019;45;31693;24.0328019
13/12/2019;46;30204;22.9036932
13/12/2019;47;28416;21.5478528
13/12/2019;48;27001;20.4748583
14/12/2019;1;26439;20.0486937
14/12/2019;2;26412;20.0282196
14/12/2019;3;25749;19.5254667
14/12/2019;4;25015;18.9688745
14/12/2019;5;24186;18.3402438
14/12/2019;6;23536;17.8473488
14/12/2019;7;22723;17.2308509
14/12/2019;8;22345;16.9442135
14/12/2019;9;21901;16.6075283
14/12/2019;10;21725;16.4740675
14/12/2019;11;22006;16.6871498
14/12/2019;12;22578;17.1208974
14/12/2019;13;24119;18.2894377
14/12/2019;14;25318;19.1986394
14/12/2019;15;27142;20.5817786
14/12/2019;16;28555;21.6532565
14/12/2019;17;30583;23.1910889
14/12/2019;18;32033;24.2906239
14/12/2019;19;33424;25.3454192
14/12/2019;20;33968;25.7579344
14/12/2019;21;34172;25.9126276
14/12/2019;22;34038;25.8110154
14/12/2019;23;33494;25.3985002
14/12/2019;24;33021;25.0398243
14/12/2019;25;32653;24.7607699
14/12/2019;26;32332;24.5173556
14/12/2019;27;32304;24.4961232
14/12/2019;28;32412;24.5780196
14/12/2019;29;32752;24.8358416
14/12/2019;30;33460;25.372718
14/12/2019;31;34385;26.0741455
14/12/2019;32;35633;27.0205039
14/12/2019;33;37692;28.5818436
14/12/2019;34;38888;29.4887704
14/12/2019;35;39650;30.066595
14/12/2019;36;39506;29.9573998
14/12/2019;37;39031;29.5972073
14/12/2019;38;38347;29.0785301
14/12/2019;39;37419;28.3748277
14/12/2019;40;36326;27.5460058
14/12/2019;41;35119;26.6307377
14/12/2019;42;33893;25.7010619
14/12/2019;43;32709;24.8032347
14/12/2019;44;31122;23.5998126
14/12/2019;45;29741;22.5526003
14/12/2019;46;28457;21.5789431
14/12/2019;47;27015;20.4854745
14/12/2019;48;25958;19.6839514
15/12/2019;1;25554;19.3775982
15/12/2019;2;25845;19.5982635
15/12/2019;3;25320;19.200156
15/12/2019;4;24630;18.676929
15/12/2019;5;24055;18.2409065
15/12/2019;6;23532;17.8443156
15/12/2019;7;23136;17.5440288
15/12/2019;8;22731;17.2369173
15/12/2019;9;22313;16.9199479
15/12/2019;10;22158;16.8024114
15/12/2019;11;22244;16.8676252
